price,bed,bath,acre_lot,city,house_size
624900.0,3.0,3.0,0.3,Oak Park Heights,2958.0
295000.0,3.0,2.0,0.14,Saint Paul,2000.0
400000.0,3.0,2.0,0.41,Lakeland,2242.0
200000.0,3.0,2.0,0.11,Saint Paul,1130.0
349900.0,3.0,2.0,0.3,Newport,2516.0
599000.0,3.0,2.0,0.06,Saint Paul,2419.0
757000.0,3.0,3.0,0.3,Woodbury,2912.0
355000.0,3.0,2.0,0.23,Saint Paul,3056.0
360000.0,3.0,2.0,0.17,Saint Paul,1900.0
309900.0,3.0,2.0,0.11,Saint Paul,2094.0
294900.0,5.0,2.0,0.07,Saint Paul,2396.0
539900.0,5.0,4.0,0.41,Cottage Grove,3153.0
433000.0,4.0,2.0,0.21,Woodbury,1951.0
477000.0,3.0,3.0,0.18,Woodbury,2171.0
625000.0,2.0,3.0,0.45,Woodbury,3464.0
245000.0,3.0,2.0,0.11,Saint Paul,1460.0
300000.0,3.0,3.0,0.15,Woodbury,1776.0
349000.0,2.0,3.0,0.34,Oakdale,2290.0
598000.0,3.0,3.0,0.21,Lake Elmo,2773.0
379000.0,4.0,2.0,0.42,Lakeland,2060.0
179900.0,2.0,1.0,0.06,Oakdale,1000.0
500000.0,5.0,3.0,0.24,Woodbury,2875.0
515000.0,4.0,4.0,0.34,Woodbury,3021.0
450000.0,4.0,4.0,0.38,Maplewood,3955.0
375000.0,2.0,3.0,0.07,Woodbury,3093.0
249900.0,3.0,2.0,0.18,Woodbury,1600.0
319900.0,3.0,2.0,0.19,Maplewood,1855.0
325000.0,3.0,3.0,0.14,Saint Paul,1890.0
350000.0,3.0,3.0,0.52,North Saint Paul,2923.0
299900.0,3.0,1.0,0.43,White Bear Lake,2455.0
249900.0,3.0,2.0,0.19,North Saint Paul,1483.0
350000.0,3.0,3.0,0.06,Woodbury,1922.0
299000.0,3.0,2.0,0.11,Birchwood Village,1560.0
274900.0,5.0,2.0,0.11,Saint Paul,2105.0
329900.0,3.0,2.0,0.24,Cottage Grove,1970.0
875900.0,4.0,4.0,0.24,Lake Elmo,4170.0
425000.0,4.0,4.0,0.06,Woodbury,2360.0
550000.0,2.0,2.0,0.46,Stillwater,1748.0
225000.0,2.0,1.0,0.69,North Saint Paul,1339.0
184900.0,2.0,1.0,0.13,Saint Paul,1440.0
269900.0,2.0,3.0,0.03,Saint Paul,2061.0
245000.0,3.0,2.0,0.14,Saint Paul,1730.0
245000.0,3.0,2.0,0.11,Saint Paul,1456.0
450000.0,2.0,3.0,0.05,Woodbury,2687.0
190000.0,3.0,2.0,0.22,Saint Paul,1022.0
174900.0,3.0,2.0,0.03,Saint Paul,1300.0
280000.0,4.0,2.0,0.2,Saint Paul,3270.0
299000.0,3.0,2.0,0.18,West Saint Paul,2288.0
425000.0,4.0,4.0,0.24,North Saint Paul,3120.0
190000.0,3.0,1.0,0.05,Saint Paul,988.0
300000.0,3.0,2.0,0.2,Saint Paul,1500.0
289900.0,2.0,2.0,0.39,Newport,1278.0
330000.0,3.0,2.0,0.24,Maplewood,1928.0
240000.0,3.0,2.0,0.22,Saint Paul,2532.0
325000.0,3.0,2.0,0.29,Cottage Grove,2033.0
299900.0,4.0,2.0,0.19,South Saint Paul,2002.0
249900.0,3.0,1.0,0.12,Saint Paul,1399.0
275000.0,3.0,1.0,0.25,Oakdale,1323.0
950000.0,3.0,2.0,0.41,White Bear Lake,2512.0
629204.0,3.0,3.0,0.24,Woodbury,3112.0
777999.0,3.0,3.0,0.24,Woodbury,3880.0
754265.0,5.0,4.0,0.29,Woodbury,4219.0
249900.0,2.0,2.0,0.04,Maplewood,1422.0
274000.0,3.0,1.0,0.11,Saint Paul,1435.0
325000.0,2.0,2.0,0.28,Oak Park Heights,1808.0
209900.0,3.0,2.0,0.17,Saint Paul,1415.0
289900.0,3.0,3.0,0.24,Cottage Grove,1636.0
259900.0,3.0,2.0,0.11,Saint Paul,1860.0
385000.0,3.0,4.0,0.04,Woodbury,2140.0
495000.0,3.0,3.0,0.09,Woodbury,2456.0
229900.0,2.0,1.0,0.03,White Bear Lake,1240.0
320000.0,2.0,2.0,0.06,Woodbury,1562.0
769900.0,5.0,4.0,0.66,Stillwater,4240.0
254900.0,4.0,2.0,0.11,Saint Paul,2560.0
475000.0,5.0,4.0,0.29,Saint Paul,3400.0
550000.0,5.0,4.0,0.24,Woodbury,3502.0
179900.0,2.0,2.0,0.03,Saint Paul,1320.0
285000.0,3.0,2.0,0.12,Saint Paul,1800.0
260000.0,3.0,1.0,0.21,Saint Paul,1273.0
515000.0,5.0,4.0,0.46,Woodbury,3120.0
270000.0,4.0,2.0,0.11,Saint Paul,1960.0
390000.0,4.0,2.0,0.22,Maplewood,1820.0
479900.0,3.0,2.0,0.28,Woodbury,1874.0
349900.0,5.0,2.0,0.27,North Saint Paul,1653.0
349900.0,4.0,2.0,0.22,Woodbury,2348.0
220000.0,2.0,2.0,0.03,Maplewood,1145.0
759289.0,5.0,4.0,0.19,Woodbury,4382.0
380000.0,4.0,3.0,0.22,Cottage Grove,2136.0
340000.0,5.0,2.0,0.24,Maplewood,2013.0
259900.0,2.0,2.0,0.12,Woodbury,1353.0
249900.0,3.0,3.0,0.07,Saint Paul,1536.0
282500.0,3.0,2.0,0.2,North Saint Paul,2484.0
275000.0,3.0,2.0,0.11,South Saint Paul,1954.0
239000.0,3.0,1.0,0.09,Saint Paul,2112.0
469900.0,4.0,3.0,0.29,Cottage Grove,4326.0
619000.0,4.0,3.0,0.45,Lake Elmo,3744.0
410000.0,4.0,2.0,0.12,Saint Paul,2152.0
800025.0,4.0,4.0,0.27,Woodbury,4478.0
385000.0,4.0,2.0,0.21,Cottage Grove,2260.0
550000.0,4.0,3.0,0.22,Woodbury,2979.0
340000.0,3.0,2.0,0.2,North Saint Paul,2200.0
569900.0,5.0,4.0,0.37,Woodbury,3652.0
615000.0,5.0,4.0,0.23,Woodbury,4082.0
420000.0,4.0,2.0,0.21,Newport,2082.0
425000.0,5.0,4.0,0.21,Cottage Grove,2628.0
674990.0,5.0,4.0,0.22,Woodbury,2692.0
368900.0,3.0,2.0,0.29,Cottage Grove,1954.0
440000.0,4.0,2.0,0.4,Woodbury,954.0
310000.0,2.0,1.0,0.55,Saint Paul,2370.0
669900.0,4.0,4.0,0.24,Cottage Grove,3558.0
240000.0,4.0,1.0,0.11,Saint Paul,2464.0
239900.0,2.0,2.0,0.11,Oakdale,1582.0
374900.0,2.0,3.0,0.03,Woodbury,2084.0
539900.0,3.0,3.0,0.16,Woodbury,867.0
250000.0,3.0,1.0,0.09,Saint Paul,2240.0
639900.0,3.0,3.0,0.17,Lake Elmo,2924.0
265000.0,3.0,2.0,0.17,Newport,1680.0
675000.0,4.0,3.0,0.23,Cottage Grove,2728.0
262500.0,3.0,1.0,0.12,South Saint Paul,2132.0
285000.0,2.0,1.0,0.26,Saint Paul,2208.0
275000.0,4.0,2.0,0.11,West Saint Paul,1978.0
199900.0,2.0,2.0,0.15,Saint Paul,1172.0
199000.0,3.0,1.0,0.1,Saint Paul,1004.0
434900.0,4.0,4.0,0.24,Oakdale,3084.0
399900.0,3.0,3.0,0.34,Woodbury,2120.0
250000.0,3.0,1.0,0.03,Saint Paul,1140.0
325000.0,5.0,3.0,0.33,White Bear Lake,2907.0
343700.0,4.0,2.0,0.23,Cottage Grove,1958.0
307000.0,3.0,2.0,0.29,White Bear Lake,1984.0
449900.0,4.0,2.0,0.28,Birchwood Village,2234.0
315000.0,4.0,2.0,0.11,Saint Paul,1768.0
240000.0,3.0,2.0,0.11,Saint Paul,1750.0
249900.0,2.0,2.0,0.17,Saint Paul,2058.0
295000.0,3.0,3.0,0.03,Stillwater,1733.0
250000.0,3.0,1.0,0.11,South Saint Paul,2193.0
344900.0,3.0,2.0,0.24,Saint Paul,3877.0
585000.0,5.0,4.0,0.22,Bayport,4242.0
229900.0,3.0,1.0,0.12,Saint Paul,1704.0
189900.0,2.0,1.0,0.11,Saint Paul,1001.0
425000.0,3.0,2.0,0.61,Mahtomedi,2076.0
980000.0,3.0,3.0,0.26,Lake Elmo,3472.0
525000.0,4.0,3.0,0.6,Maplewood,4328.0
375000.0,2.0,2.0,0.07,Woodbury,1562.0
599000.0,4.0,4.0,0.2,Woodbury,3698.0
235000.0,2.0,2.0,0.32,Oak Park Heights,1226.0
344900.0,4.0,2.0,0.26,White Bear Lake,1056.0
399900.0,4.0,3.0,0.18,North Saint Paul,2092.0
425000.0,2.0,2.0,0.02,Saint Paul,2039.0
562500.0,4.0,4.0,0.59,Maplewood,2905.0
244900.0,3.0,2.0,0.11,Saint Paul,2022.0
115000.0,2.0,1.0,0.13,Saint Paul,800.0
275000.0,2.0,2.0,0.14,Marine on Saint Croix,1248.0
265000.0,2.0,2.0,0.2,Woodbury,653.0
379000.0,5.0,4.0,0.23,Oakdale,2976.0
250000.0,3.0,2.0,0.12,West Saint Paul,1008.0
260000.0,3.0,3.0,0.08,Woodbury,1508.0
565000.0,5.0,4.0,0.35,Woodbury,3884.0
280000.0,4.0,1.0,0.33,Saint Paul,2122.0
239900.0,3.0,2.0,0.13,Saint Paul,1981.0
185000.0,2.0,1.0,0.03,Oakdale,1214.0
249900.0,3.0,2.0,0.11,Saint Paul,1762.0
599900.0,3.0,3.0,0.18,Lake Elmo,3084.0
450000.0,5.0,3.0,0.24,Cottage Grove,2831.0
214900.0,3.0,2.0,0.08,Oakdale,1500.0
299900.0,2.0,2.0,0.06,White Bear Lake,1426.0
390000.0,4.0,2.0,0.37,Cottage Grove,2390.0
325000.0,4.0,2.0,0.19,North Saint Paul,2192.0
645000.0,3.0,2.0,0.05,Saint Paul,2331.0
349000.0,3.0,2.0,0.37,Woodbury,1606.0
245000.0,3.0,1.0,0.11,South Saint Paul,1760.0
235000.0,3.0,2.0,0.15,Saint Paul,1202.0
652000.0,5.0,4.0,0.38,Woodbury,3386.0
265000.0,3.0,1.0,0.17,North Saint Paul,1573.0
250000.0,3.0,2.0,0.15,West Saint Paul,2610.0
265000.0,3.0,2.0,0.69,Saint Paul,1610.0
495000.0,5.0,4.0,0.34,Woodbury,3272.0
200000.0,3.0,2.0,0.04,Maplewood,1410.0
335900.0,3.0,2.0,0.26,Maplewood,2160.0
399000.0,3.0,3.0,0.34,Maplewood,3060.0
249900.0,2.0,2.0,0.16,Saint Paul,1861.0
249900.0,3.0,2.0,0.11,Saint Paul,1906.0
295000.0,3.0,2.0,0.09,Saint Paul,1823.0
210000.0,4.0,2.0,0.11,Saint Paul,1824.0
319000.0,2.0,2.0,0.07,North Saint Paul,1599.0
229900.0,3.0,2.0,0.12,Saint Paul,1904.0
259900.0,3.0,2.0,0.2,Saint Paul,2019.0
250000.0,2.0,1.0,0.03,Saint Paul,1365.0
515000.0,3.0,4.0,0.35,Woodbury,4424.0
300000.0,3.0,3.0,0.03,Mahtomedi,2510.0
350000.0,4.0,2.0,0.23,White Bear Lake,2321.0
349900.0,4.0,4.0,0.3,Saint Paul,2030.0
259900.0,4.0,2.0,0.26,Saint Paul,1120.0
455000.0,4.0,3.0,0.27,Woodbury,2780.0
305000.0,5.0,2.0,0.38,White Bear Lake,2019.0
374000.0,2.0,1.0,0.29,Stillwater,960.0
300000.0,3.0,3.0,0.09,Saint Paul,2106.0
350000.0,2.0,2.0,0.26,Woodbury,1600.0
320000.0,3.0,3.0,0.2,Saint Paul,2822.0
339900.0,3.0,2.0,0.23,Oakdale,2196.0
440000.0,3.0,3.0,0.3,Woodbury,2820.0
389900.0,5.0,4.0,0.15,Saint Paul,2816.0
549900.0,5.0,4.0,0.25,Woodbury,3574.0
350000.0,2.0,2.0,0.18,West Saint Paul,2376.0
315000.0,5.0,2.0,0.11,South Saint Paul,1860.0
600000.0,4.0,4.0,0.24,Woodbury,4279.0
599900.0,5.0,4.0,0.22,Woodbury,2736.0
339900.0,4.0,2.0,0.3,White Bear Township,2716.0
440000.0,4.0,3.0,0.25,Woodbury,3026.0
659900.0,3.0,3.0,0.19,Lake Elmo,2200.0
659900.0,3.0,3.0,0.22,Lake Elmo,3276.0
420000.0,3.0,2.0,0.28,White Bear Lake,1704.0
200000.0,3.0,1.0,0.11,Saint Paul,2006.0
188500.0,2.0,1.0,0.11,North Saint Paul,936.0
275000.0,3.0,2.0,0.19,Stillwater,2870.0
230000.0,4.0,2.0,0.21,Saint Paul,2395.0
265000.0,3.0,2.0,0.21,Saint Paul Park,2576.0
219900.0,3.0,2.0,0.28,Newport,1440.0
174900.0,2.0,2.0,0.09,Woodbury,1032.0
199900.0,2.0,2.0,0.04,Maplewood,1240.0
239900.0,2.0,2.0,0.04,Maplewood,1155.0
369900.0,3.0,2.0,0.44,Stillwater,1700.0
280000.0,3.0,2.0,0.14,West Saint Paul,1888.0
394700.0,3.0,2.0,0.27,Stillwater,2376.0
649900.0,3.0,3.0,0.14,Woodbury,2612.0
365000.0,2.0,2.0,0.23,Woodbury,1505.0
370000.0,5.0,3.0,0.3,White Bear Lake,3092.0
439522.0,4.0,3.0,0.29,Woodbury,2794.0
538900.0,2.0,2.0,0.15,Woodbury,1643.0
275000.0,3.0,2.0,0.14,Saint Paul,1376.0
599900.0,5.0,4.0,0.19,Woodbury,3828.0
436000.0,4.0,3.0,0.24,Woodbury,2726.0
350000.0,4.0,2.0,0.31,Cottage Grove,1649.0
285000.0,3.0,1.0,0.19,Saint Paul,1036.0
225000.0,3.0,2.0,0.12,Woodbury,1646.0
330000.0,3.0,2.0,0.26,White Bear Lake,1732.0
375000.0,4.0,3.0,0.33,Cottage Grove,2180.0
320000.0,3.0,2.0,0.17,Saint Paul,1620.0
435500.0,3.0,3.0,0.22,Oakdale,2772.0
250000.0,2.0,1.0,0.53,Maplewood,2006.0
214900.0,2.0,2.0,0.19,Cottage Grove,1092.0
259900.0,3.0,2.0,0.16,Saint Paul Park,1798.0
362000.0,2.0,3.0,0.06,Oakdale,2441.0
695000.0,4.0,4.0,0.51,Lakeland Shores,3466.0
465000.0,3.0,3.0,0.33,Oakdale,2482.0
235000.0,2.0,2.0,0.05,Oakdale,1482.0
265000.0,3.0,2.0,0.27,South Saint Paul,2024.0
269900.0,2.0,2.0,0.16,Saint Paul,1906.0
235000.0,3.0,1.0,0.3,Saint Paul,884.0
300000.0,3.0,2.0,0.23,North Saint Paul,2039.0
469000.0,4.0,3.0,0.23,Cottage Grove,3230.0
289000.0,3.0,2.0,0.17,North Saint Paul,1790.0
369900.0,3.0,1.0,0.56,Woodbury,1712.0
330000.0,3.0,3.0,0.12,Woodbury,2535.0
325000.0,3.0,2.0,0.24,Maplewood,1370.0
329900.0,3.0,2.0,0.28,Cottage Grove,1466.0
350000.0,4.0,2.0,0.11,South Saint Paul,2320.0
350000.0,4.0,2.0,0.24,West Saint Paul,1678.0
235000.0,3.0,3.0,0.11,Saint Paul,1376.0
340000.0,3.0,2.0,0.14,Saint Paul,2363.0
270000.0,2.0,3.0,0.18,Woodbury,1710.0
250000.0,3.0,2.0,0.06,Oakdale,1872.0
269900.0,4.0,2.0,0.14,Saint Paul,1848.0
224900.0,2.0,2.0,0.03,Saint Paul,1314.0
300000.0,2.0,1.0,0.29,Maplewood,1240.0
359000.0,5.0,2.0,0.25,Stillwater,2248.0
350000.0,3.0,4.0,0.05,Woodbury,2265.0
359900.0,4.0,1.0,0.66,West Saint Paul,1784.0
345000.0,2.0,2.0,0.03,Saint Paul,1056.0
559426.0,2.0,2.0,0.2,Cottage Grove,3254.0
619900.0,4.0,3.0,0.24,Lake Elmo,2999.0
190000.0,3.0,1.0,0.26,Oak Park Heights,960.0
204900.0,2.0,1.0,0.16,Stillwater,1784.0
225000.0,2.0,2.0,0.12,Saint Paul,1624.0
399000.0,4.0,3.0,0.29,Cottage Grove,2961.0
290000.0,3.0,2.0,0.22,North Saint Paul,1833.0
579900.0,4.0,3.0,0.47,Lake Elmo,2976.0
439900.0,4.0,4.0,0.33,Maplewood,2870.0
259000.0,3.0,2.0,0.11,Saint Paul,2248.0
950000.0,3.0,3.0,0.25,Lake Saint Croix Beach,2512.0
736900.0,4.0,4.0,0.23,Woodbury,4197.0
330000.0,4.0,3.0,0.04,Mahtomedi,1970.0
653000.0,5.0,4.0,0.19,Woodbury,3108.0
275000.0,4.0,2.0,0.11,Saint Paul,2071.0
499900.0,4.0,4.0,0.31,Woodbury,4030.0
235000.0,3.0,2.0,0.2,Saint Paul,2570.0
275000.0,2.0,2.0,0.24,Oakdale,1314.0
225000.0,2.0,3.0,0.04,Saint Paul,1622.0
266000.0,3.0,1.0,0.17,North Saint Paul,1728.0
649450.0,5.0,4.0,0.29,Cottage Grove,3552.0
179900.0,3.0,1.0,0.11,Saint Paul,2160.0
200000.0,3.0,2.0,0.1,Saint Paul,1480.0
240000.0,2.0,2.0,0.05,Maplewood,731.0
369900.0,4.0,4.0,0.27,Woodbury,3397.0
249900.0,2.0,1.0,0.29,Saint Paul,1156.0
355000.0,3.0,3.0,0.09,Woodbury,2262.0
300000.0,4.0,2.0,0.26,White Bear Lake,2108.0
400000.0,3.0,4.0,0.06,Woodbury,3277.0
480000.0,5.0,4.0,0.27,Woodbury,3213.0
564900.0,3.0,3.0,0.09,Woodbury,4105.0
260000.0,4.0,1.0,0.11,Saint Paul,1618.0
998500.0,3.0,3.0,0.3,Woodbury,3679.0
149900.0,2.0,1.0,0.16,Saint Paul,974.0
280000.0,3.0,2.0,0.11,South Saint Paul,2168.0
349900.0,4.0,2.0,0.26,Oakdale,2256.0
305000.0,4.0,2.0,0.12,Saint Paul,2012.0
265000.0,3.0,1.0,0.19,South Saint Paul,900.0
399900.0,3.0,3.0,0.2,Saint Paul,2132.0
465000.0,3.0,3.0,0.12,Lake Elmo,2030.0
400000.0,3.0,3.0,0.08,Woodbury,3198.0
639900.0,3.0,2.0,0.27,Lake Elmo,3926.0
396000.0,4.0,2.0,0.21,Cottage Grove,2007.0
454900.0,2.0,2.0,0.04,Saint Paul,1487.0
250000.0,3.0,2.0,0.03,Woodbury,1600.0
685000.0,4.0,4.0,0.45,Woodbury,4077.0
715000.0,4.0,4.0,0.27,Lake Elmo,3920.0
220000.0,2.0,1.0,0.11,Saint Paul,2040.0
220000.0,2.0,2.0,0.04,Saint Paul,1490.0
369900.0,3.0,2.0,0.46,Oakdale,1868.0
229000.0,3.0,1.0,0.12,Saint Paul,2114.0
330000.0,4.0,3.0,0.19,Saint Paul,3120.0
215000.0,3.0,2.0,0.09,Saint Paul,1472.0
294900.0,4.0,2.0,0.25,Maplewood,2288.0
309900.0,3.0,2.0,0.15,West Saint Paul,1560.0
599900.0,5.0,4.0,0.41,Woodbury,3539.0
340000.0,3.0,4.0,0.23,Cottage Grove,2052.0
215000.0,3.0,2.0,0.04,Saint Paul,1339.0
259900.0,3.0,1.0,0.13,Saint Paul,870.0
279900.0,3.0,2.0,0.15,Saint Paul,1380.0
450000.0,5.0,3.0,0.18,Willernie,2867.0
319900.0,3.0,2.0,0.17,South Saint Paul,1816.0
420000.0,4.0,4.0,0.28,Oakdale,2670.0
629900.0,3.0,3.0,0.17,Lake Elmo,3374.0
390000.0,2.0,2.0,0.07,Woodbury,3194.0
279000.0,2.0,2.0,0.17,West Saint Paul,2352.0
365000.0,3.0,2.0,0.39,Lakeland,1900.0
174900.0,3.0,1.0,0.11,Saint Paul,2150.0
295000.0,3.0,2.0,0.14,Saint Paul,2080.0
245000.0,2.0,2.0,0.24,Woodbury,1220.0
290000.0,3.0,3.0,0.03,Woodbury,1715.0
359900.0,4.0,2.0,0.27,Stillwater,2112.0
524900.0,4.0,4.0,0.31,Mahtomedi,2829.0
339900.0,4.0,2.0,0.22,Cottage Grove,1762.0
460000.0,3.0,3.0,0.29,Woodbury,2639.0
235000.0,4.0,2.0,0.06,Saint Paul,1804.0
279900.0,3.0,2.0,0.11,Saint Paul,1475.0
300000.0,3.0,1.0,0.35,Maplewood,1797.0
700000.0,2.0,3.0,0.05,Saint Paul,2234.0
200000.0,3.0,2.0,0.07,Cottage Grove,1300.0
239555.0,3.0,3.0,0.04,North Saint Paul,1950.0
429000.0,3.0,2.0,0.13,Stillwater,1734.0
580000.0,3.0,3.0,0.15,Woodbury,3286.0
749000.0,4.0,4.0,0.27,Lake Elmo,4273.0
224900.0,3.0,2.0,0.23,Stillwater,1716.0
235000.0,3.0,2.0,0.11,Saint Paul,1216.0
224900.0,3.0,2.0,0.23,South Saint Paul,1975.0
315000.0,3.0,2.0,0.25,Maplewood,3764.0
179000.0,2.0,1.0,0.13,Saint Paul,1452.0
290000.0,3.0,2.0,0.2,Saint Paul,2036.0
329900.0,3.0,2.0,0.27,Stillwater,2048.0
521000.0,4.0,3.0,0.31,Woodbury,2594.0
325000.0,3.0,3.0,0.31,Maplewood,2340.0
307000.0,3.0,2.0,0.17,Saint Paul,2250.0
839000.0,4.0,3.0,0.37,Woodbury,4131.0
359900.0,4.0,2.0,0.25,Maplewood,2000.0
625000.0,4.0,3.0,0.24,Newport,3936.0
274900.0,3.0,2.0,0.14,Saint Paul,1816.0
549000.0,4.0,3.0,0.3,Woodbury,4464.0
399900.0,3.0,2.0,0.42,Woodbury,2135.0
475000.0,4.0,3.0,0.39,Woodbury,2412.0
399900.0,3.0,3.0,0.08,Woodbury,2958.0
260000.0,2.0,2.0,0.04,Woodbury,1980.0
549900.0,3.0,3.0,0.55,Stillwater,1848.0
797598.0,4.0,3.0,0.26,Stillwater,2062.0
526900.0,2.0,2.0,0.17,Woodbury,1643.0
569900.0,3.0,3.0,0.16,Woodbury,2046.0
250000.0,3.0,2.0,0.33,White Bear Lake,2064.0
190000.0,2.0,1.0,0.12,Saint Paul,2216.0
170000.0,2.0,1.0,0.03,Saint Paul,960.0
399000.0,4.0,3.0,0.22,Saint Paul,2007.0
200000.0,2.0,2.0,0.24,Woodbury,1060.0
249900.0,3.0,2.0,0.24,Saint Paul,1822.0
262500.0,4.0,2.0,0.12,Saint Paul,1700.0
274900.0,3.0,2.0,0.24,Saint Paul,2312.0
390000.0,4.0,3.0,0.24,Oakdale,3011.0
330000.0,4.0,2.0,0.14,Woodbury,2112.0
219900.0,2.0,2.0,0.12,Saint Paul,1762.0
265000.0,3.0,2.0,0.11,Oakdale,1940.0
250000.0,4.0,2.0,0.11,Saint Paul,2865.0
369900.0,4.0,2.0,0.23,Woodbury,2546.0
230000.0,3.0,1.0,0.23,Saint Paul,1823.0
359900.0,3.0,2.0,0.43,Cottage Grove,1504.0
425000.0,3.0,2.0,0.24,Stillwater,2431.0
249900.0,3.0,2.0,0.14,Saint Paul,1338.0
735000.0,5.0,4.0,0.25,Woodbury,4011.0
240000.0,2.0,2.0,0.04,Maplewood,1422.0
159900.0,2.0,1.0,0.02,Saint Paul,985.0
375000.0,4.0,3.0,0.22,Woodbury,2270.0
309900.0,3.0,2.0,0.11,South Saint Paul,2112.0
295000.0,2.0,3.0,0.06,Oakdale,2164.0
670000.0,5.0,4.0,0.2,Woodbury,4140.0
649900.0,3.0,3.0,0.18,Lake Elmo,3374.0
139000.0,2.0,1.0,0.19,Wabasha,1644.0
192000.0,3.0,1.0,0.17,Altura,2400.0
269000.0,3.0,2.0,0.21,Wabasha,3184.0
165000.0,3.0,2.0,0.2,Wabasha,2206.0
389000.0,4.0,3.0,0.55,Wabasha,3500.0
449900.0,4.0,3.0,0.4,Elba,3897.0
349900.0,2.0,2.0,0.34,Wabasha,2442.0
239900.0,4.0,2.0,0.22,Minneiska,2448.0
489900.0,2.0,2.0,0.19,Lake City,2320.0
385000.0,2.0,2.0,0.26,Lake City,1245.0
249900.0,2.0,1.0,0.19,Reads Landing,1564.0
233900.0,4.0,2.0,0.36,Rollingstone,2586.0
229000.0,3.0,2.0,0.26,Lake City,2576.0
499900.0,5.0,3.0,0.36,La Crescent,3440.0
319900.0,3.0,2.0,0.15,La Crescent,2251.0
164500.0,3.0,2.0,0.25,Lewiston,2376.0
210000.0,3.0,2.0,0.08,Winona,1388.0
95000.0,2.0,1.0,0.08,Winona,1014.0
228000.0,3.0,2.0,0.27,Winona,2408.0
135000.0,2.0,1.0,0.19,Winona,1388.0
198500.0,4.0,2.0,0.13,Winona,2200.0
399000.0,4.0,4.0,0.25,Winona,2866.0
165000.0,2.0,1.0,0.09,Winona,1663.0
159900.0,3.0,2.0,0.03,Winona,1328.0
199000.0,3.0,2.0,0.12,Winona,1380.0
162000.0,3.0,1.0,0.08,Winona,2031.0
549900.0,5.0,3.0,0.17,Winona,4183.0
165900.0,3.0,1.0,0.15,Winona,1116.0
139900.0,2.0,1.0,0.16,Winona,2024.0
179900.0,3.0,2.0,0.09,Winona,1595.0
185000.0,2.0,2.0,0.16,Winona,2084.0
165000.0,2.0,2.0,0.04,Winona,1518.0
129900.0,3.0,1.0,0.63,Winona,1760.0
179900.0,2.0,1.0,0.04,Winona,1042.0
155000.0,5.0,2.0,0.16,Winona,2530.0
194900.0,5.0,2.0,0.11,Winona,3202.0
93000.0,5.0,2.0,0.11,Winona,2564.0
174000.0,5.0,2.0,0.13,Winona,2482.0
134900.0,3.0,2.0,0.1,Winona,1692.0
99900.0,3.0,1.0,0.1,Winona,1320.0
99900.0,3.0,1.0,0.1,Winona,1584.0
170000.0,3.0,2.0,0.31,Winona,2800.0
135000.0,3.0,1.0,0.1,Winona,1699.0
249900.0,2.0,1.0,0.13,Winona,2550.0
167900.0,3.0,3.0,0.16,Winona,2210.0
229900.0,5.0,3.0,0.2,Winona,3148.0
214900.0,4.0,3.0,0.13,Winona,3368.0
224900.0,4.0,3.0,0.17,Winona,2026.0
170000.0,3.0,3.0,0.08,Winona,2206.0
391000.0,4.0,3.0,0.26,Winona,3546.0
189900.0,5.0,2.0,0.13,Winona,2784.0
365000.0,4.0,4.0,0.39,Winona,3720.0
210000.0,3.0,2.0,0.17,Winona,2592.0
399000.0,4.0,4.0,0.24,Winona,3276.0
229900.0,3.0,1.0,0.07,Winona,1489.0
379000.0,3.0,3.0,0.04,Goodview,1952.0
155000.0,2.0,2.0,0.23,Winona,2030.0
148000.0,3.0,2.0,0.09,Winona,2357.0
390000.0,4.0,4.0,0.46,Winona,3936.0
148000.0,3.0,2.0,0.11,Winona,2318.0
174900.0,3.0,1.0,0.13,Winona,2256.0
224900.0,3.0,2.0,0.17,Goodview,1458.0
219900.0,4.0,2.0,0.13,Winona,2112.0
139900.0,2.0,2.0,0.16,Winona,982.0
249900.0,2.0,2.0,0.32,Goodview,2148.0
300000.0,4.0,3.0,0.22,Winona,2892.0
139900.0,3.0,1.0,0.15,Winona,1970.0
172500.0,3.0,2.0,0.09,Winona,2376.0
195000.0,3.0,2.0,0.13,Winona,2561.0
190000.0,3.0,2.0,0.18,Winona,1956.0
265000.0,3.0,3.0,0.2,Winona,2728.0
149900.0,4.0,2.0,0.05,Winona,1985.0
260000.0,3.0,2.0,0.23,Winona,2392.0
189900.0,2.0,1.0,0.11,Winona,1046.0
249800.0,3.0,2.0,0.11,Winona,2212.0
184500.0,3.0,2.0,0.13,Winona,1827.0
284900.0,5.0,2.0,0.19,La Crescent,602.0
229900.0,2.0,2.0,0.21,La Crescent,1620.0
289900.0,4.0,2.0,0.18,Wabasha,2766.0
140000.0,3.0,2.0,0.32,Kellogg,1078.0
159900.0,3.0,1.0,0.2,Lewiston,2010.0
165000.0,3.0,2.0,0.22,Lewiston,2459.0
224900.0,4.0,2.0,0.34,Lewiston,1811.0
124800.0,4.0,2.0,0.46,Dakota,2016.0
700000.0,3.0,3.0,0.13,Lake City,3554.0
415000.0,4.0,3.0,0.19,Lake City,4032.0
124500.0,3.0,2.0,0.21,Lake City,3363.0
159900.0,3.0,3.0,0.2,Lake City,2689.0
399900.0,5.0,3.0,0.52,Lake City,2788.0
268000.0,3.0,2.0,0.18,Lake City,2068.0
199900.0,4.0,1.0,0.21,Lake City,2019.0
